,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
408,ABCABF,BBAAFF,FFFFAA,AAABFF,FFFFAA,FFFCAD,AAACFE,FFFEAA,AAACFF,AAEFCC,BBAAFF,AAABFF,DDAFFA,FFEEAA,FFFEAD,AAAAFF,FFFEBA,AAAAFF,AABEFB,FFFFAA,AAABFF,BBDFFA,FFFBAC,AAABFF,FFFCAB
409,AAADFE,AACFFC,AAAAFF,FFFEAA,FEEAAF,AABEFD,FFFEAA,EEDAAF,DDFFCA,EDBAAF,AABDFF,AAAAFF,BBAAFF,FFEAAB,FFFFAA,AAAFDD,FFFFAA,AAAAFF,BBDEFA,FFEAAE,EEFFAA,AAAAFF,FFFFAB,AAABFE,FFDAAC
410,CCDAFE,CCEFAF,FFEFAA,DDAFAF,FFFADA,AAFFCD,BBAAFF,BBAAFF,AADEBF,CCBAFE,CCAFFA,FFDFAA,AACAFD,AAADFE,FFFEAA,FFFFAA,FFFECA,FFDEAA,FEBFAB,FEABFB,DDFEAE,AAABEF,AAFAFD,BCFAFB,AAAAFF
411,FFEFAA,FFFDAB,CBAFDF,EEFAFA,AACAFD,AACAFE,AAAAFE,FFEECA,FFFFAA,FFFFAA,AAAAFF,AAABFF,FFFFAA,FFFEAA,AAABFF,AAABFF,BBABFF,FFEFAA,FFDEAC,FFFEAB,EEBFAB,AAAAFF,AAAAFF,EEFCDA,AAAAFF
412,AAAAFF,AABFFD,FFFFAA,FFFEAA,FFEFAA,FFDFAA,BBAAEF,AAAAFF,AAABFF,AABDFD,FFFFAA,FFFFAA,CBAAFF,CCAACF,AAAAFF,AAABFF,FFFFAA,FFFFAA,FFFFAA,FFFDAB,AAABFF,AAABFF,AAABFF,AAABFF,EEEFCA
413,EEEBAF,FFFFAC,EEFFAA,AAACFE,FFFDAA,AAAAFF,FFFFAA,AAAFCF,AABFFB,FFFAAE,AAAAFF,EDAAFE,DCAADF,BBAAFE,FFEEAE,AABFFC,FFDFAA,AAAAFE,FFFCBA,AAAAFF,FFFFAB,AAAAFF,FFFFAB,AAAAFF,BBADFB
414,AAAAFF,AABAFE,FFFFAA,FFFEAA,FFFEAA,FFEFAA,BBBABF,AAAAFF,AAABFF,AABBFD,FFFEAA,FFFFAA,CBAAFF,DCAACF,AAAAFF,AABBEF,FFFDCA,FFFFAA,FFFFAA,FFFFAB,AAAAFF,AAABFF,AAABFF,AABAFF,EEEFBA
415,FFEEAB,EEEFAA,AAAEFE,FFFAAD,FEAAFB,AAACFF,AAACEF,AAAFFB,BAAAFD,FFEFBA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,FFFFAA,FFFFAA,FFCDAA,DCBABF,AAADFE,BBAFAF,AAEBCF,FFFAAE,FFFEAB,BBCAFA,BAAAFF
416,EEFFBA,BBABDF,AAAEFF,FFFDAA,EFFAAD,BBDAFF,AAADFF,FFFFAA,FFFFAA,FFFBAC,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,AAAAFF,AAACFF,AAACFE,FFFDBA,BAAAFD,AABAFF,DEEFCA,FFBDCA,AAAAFF
417,AACAFF,BBABBF,FFFFAB,FFFBAB,FFFAAC,FFFFAB,FFFFAA,FFEDAB,AABAFF,AAABFF,AABEFD,AAABEF,AAAAFF,FFFEAA,FEEACE,AAAFEF,FFDFAB,AAACFF,FFFCAB,FFEFAA,ABEAFB,EDAAFD,AAAAFF,AACAFF,AAACFE
418,AAACEF,DDBFFA,FFFFAA,DDFDAA,AADEEE,BBAAFF,DEEEFA,FFFBAD,CCBAAF,ABCAEF,AABAFF,BBAEBF,AAABFE,FFEFAA,FFCFAB,FFFFAA,FFFEAA,AACAFF,AAFDFD,FFDABC,EEBAFA,AAAFBF,FEAABF,FEEADE,AABDFE
419,BBAAFE,CDEBAF,FFFFAA,AABFFC,FFFFAA,AAAAFF,FFFFAC,FFFFAA,BBAAFF,FFFFAA,AAABFF,EEEFDA,BBAAFF,AADFFC,DDDAAF,AABAFF,FFFFAA,FFEFAA,FFFFAA,CCBAAF,BBCDFA,AAABFF,FFFCAC,BBCFFA,ABEFAD
420,DDAFFB,AAAAFE,FFCADA,FFBFAA,FFABBB,FFFEAB,EEFFAA,EECAAF,AABAFF,AAAAFF,ABBAFF,AABAFF,EEFFAA,FFFEAA,AAAAFF,AABAFF,AAABFF,BBFFBA,BBAAFE,FFFFAA,EEEFBA,CCDFFA,AAABFE,DDBAFA,FEEFAB
421,AAABFF,BBCAEF,AAAAFF,AADAFF,AAACFF,DDBFAA,FFFFAA,FFFFAA,FFEEAB,AAABFF,AAAAFF,AAAAFF,AAAAFF,AAFFDC,FFFEAA,FFFEAA,FFFFAA,FFFEAA,AAABEF,AABAFF,DCBABF,FFFEAC,EEFAAC,FEBFFA,BBAAFF
422,AAADEF,DDFFAC,FFFFAA,BBFFEA,ABDFFA,CCAAEF,CCDDAF,AABFDD,AACCFE,FFEEDA,CCAAEF,BCCEFA,FFFEAA,AAABFF,AABAFF,FFDCAB,ABBFFA,FFFEAA,AAABFF,BAAAFF,FFFFAA,AAABFF,AAACFC,AAAAFF,EEAAFB
423,AAAFAF,FFFAFA,FFFAFA,FFECAA,DCAAFA,FFFDAA,CCAFBA,FFFAEA,FFECAC,AAADFE,AAAAFE,AAAAFF,AAAAFE,FFFFAA,BBAAFF,AAABFF,EEFFAA,DCCAEF,FFFDAA,FFEABB,DDDFAA,FFEEBA,EDADAF,BAAAFF,AAAFFE
424,AAAAFF,AAAAFF,AABAEF,FFEFBA,AAAAFF,FFFAAB,FFDBEA,EEFFAA,FFFEAA,FFFFAA,AAABFF,AAAAFF,ABAAEF,AAAAFF,AABBFE,FFFEAA,FFFEAA,FFFFAA,FFFFAA,AABAFF,AAACFE,AABDFE,AACDFE,FFFCBA,FFFEAA
425,FFFFAB,CDFFBA,AAAAFF,FFFEAA,AAAAFF,FFFFAA,CBAAFF,CDFFBA,FEBAFD,AAABFD,FFFEAA,AAEBBF,FFFDAC,BCFFBA,AAABFF,EEFFAA,DCAADF,CDEFCA,FFCFAA,AAAAFF,FFFFAA,AAAAFF,EEFFAA,BBAFCF,AABCFC
426,AABFFD,BBAAFF,FFFFAA,FFFFAB,AAABFF,FFFFAA,FFEDAC,AAAAFF,EEFFAA,FFFAAC,FEBACE,AAABFF,BBAAFF,FFCFBA,FFEDBA,DEFAAE,EEFFAA,BBAAFF,AAABFE,FFFFAA,BBAAEF,AAABFF,EEFFBA,CBAAFF,EEFFAA
427,EEEFAA,FFACBC,AACAFF,AABFFD,AAFAFE,FFBFCA,FFFFAA,FFFFAA,FFFDAA,AAABFF,AAABFF,AAABFF,EEFFAA,FFFEAA,FFFEAA,FFFFAB,AAABFF,AACAFF,AADEFC,BBAAFF,AAEFAF,ABFAFF,FFFBAC,FFEEAA,AAAAFF
428,CCFFAB,BBBACF,CBAFFD,FFDFAB,BCFAFB,FFFFAD,AAFAFD,AAABFF,AAABFF,AABCFF,BBDAEF,EEEFBA,FFFFAA,EDAAFE,CBAAFF,BBAEFE,FEAAFB,FFAAFB,DDDEFA,AABCAF,FEACCD,AAAAFF,AACAFF,AAAEEF,AAAFDF
429,FEDAFD,AADFFC,AAAAFF,EEAFAB,AAAFFB,FFFFAB,AAAAFF,AAABFF,AAABFF,AAAAFE,FFFEAA,FFFEAA,FFFEAA,FFEEAA,AAAAFF,AADDEF,AABAFF,EEDAAF,DDFABF,DEFFAA,FFFAAD,FFEAAE,DDFFAA,FFEBDA,FEAAFA
430,AAACFB,CCDAAF,AABFDF,FFFAFA,FEAAAE,DDCACF,FFFFAA,FFFFAA,FFFEAA,AAABFF,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFFAA,FFFFAA,FFFFAA,AAAAFF,AACAFE,AADAFD,BBACFE,ABDAEF,CDFFBA,FFFFAA,AAEAFF
431,AAADFF,CCDAFF,DCAAFE,DDEAAF,FFEFBA,BCFEFA,FFEFAA,FFFDAC,AAAAFF,AAABFF,AABAFF,BBAEBF,AABBFC,FFFCAA,FFBFAB,FFFEBA,FFEFAA,CBABAF,AACAFF,AAAFBF,EEFFAA,BBFBFA,AADAFF,FEAABF,ABDBFA
432,AADFFD,ABFFDA,FFFFAA,FFEEBA,CCFFAA,FEBBAF,FFFEAB,EDAABF,AAAAFF,DCAAFF,DEFCDA,AAABFF,AAAAFE,FFFEAA,EEBABF,AAEDFD,AAAAFF,AACBFD,DCACBF,EEEFAA,AADCFC,CBAEEF,EEFACE,ABDAFF,FEFACE
433,FFFEAA,AAAEFD,FEEACE,AADDDF,AABFFB,DEFAAF,FFFEAA,AAABFF,FFFEAA,FFEAAE,FFFFAA,FFEAAE,AAAAFF,FFFFAA,FFFEAA,AAAAFF,AAAFFC,AAABFE,CDFFAC,EDAADF,FFFAAE,AAAAFD,FFFADA,FEAABF,EEFFAB
434,FFFFAA,BCFFCA,DDEABF,CCFFCA,FFEFAB,AAABFE,FFFFAA,BBAAFF,FFFEAA,ABFBAE,FFFFAA,ABFBAE,EEEAAF,DEFFAA,AABFFB,BCFADF,ABBFFA,DDAFCA,AAAAFF,FFFEAB,BBAAFF,EEFFAA,BBACEF,AACFDB,EEFFAA
435,AABAEF,AAAEFE,DEFFAA,BCFCAC,BBAAFE,FFFFAA,FFFCAB,FFEAAC,AAABFF,AAACFF,AACDFE,FFEAFB,ABAAEF,FFDBAC,AABFAE,FFFDAA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,AAABFF,BBAFAC,ABEAFA,CDFAFB,EEDFAA
436,BBAAFF,BBAFFC,BBAAFE,FFFFAA,BBAAFF,AABFFC,FFEFAA,BBCAEF,AAABFF,AABAFE,FFFFAA,AAABFF,AAAAFF,FFFEAA,FFFFAA,AAAAFF,AABAFE,FFFFAA,AAAEFF,FFFBAC,AABBFF,ABCFFA,FFCAAE,AABBFD,AABFAE
437,FFEAEB,EEFFAA,AAADFE,AABFFB,FECAFD,DCBADF,DEFFAA,EEFFAA,DEFFAA,DCAAEF,AAABFF,AAABFF,DEFFBA,FFFEAA,FFFEAA,DDCABF,AAAAFF,FEDAAF,BBAAFF,FFEEAA,ABBFFA,BBAADF,FFFEAA,FFFCAB,DEFFAB
438,FFFFAA,DCCAFF,FEAFAD,CCBFAF,ABFBAE,AACAFF,AACAFF,CCBAFF,BAAFFE,AAAAFF,EEFCAD,FEBFDA,FFFCAB,AABFFB,FFFDAA,FFFFAB,FFFEAA,FFFBAB,BAAAFF,ABFAFF,BBCAEF,EEFDCA,CCCFAF,CDFFAB,FFBFAC
439,AAABFF,FFFEBA,FFFDAD,FFEFAA,ABBDAF,AAAEFE,FFFCBA,FFCFAA,CCAAFF,AABAFF,AAADEF,DCAFAF,AAABFE,FFDFAA,FECFBA,FFFDAA,FFFFAA,FFCEAC,AACAFF,AAABFF,CDDFFA,AAAAFF,EDAADF,EDAABF,FEAEFA
440,AAAAFF,AAEBFE,FFFFAA,FFFEAA,FFFFAA,FFFFAA,BBBABF,AAAAFF,AAABFF,AABAFE,FFFFAA,FFFFAA,BBBAFF,CCBAEF,AAAAFF,AABAFF,CDFAEA,FFFFAA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,AAAAFF,AABAFF,EEFFAA
441,FFEFAA,FFFDAE,DEFFAA,FFFACB,FFEAFB,CCBAEF,BBAEDF,AABAFF,AAAAFE,AABAFF,FFFEBA,FFBBBB,FEACEC,BBAAFE,FFDAAD,DDCFEA,FEEFBA,FFFBAA,AAFCFC,FFFFAB,EEFAFA,AAAFBF,BCFAFA,EEFCFA,AAAAFF
442,ABEFDB,EDAAFB,FFDDEA,FFCFAA,BCCFFA,EEBFAA,EEFEEA,FFFAAB,AAABFF,AAAAFF,AAACFE,DCAAEF,FFFDAA,AAABFF,AABAFF,AAFAFC,EEFFAA,EECFFA,FFEBFA,EEEEFA,CBACFF,AAAAFD,BCFAFA,BBEAFA,AADFEC
443,AACEFC,DDFEAE,FFFCAC,FFBFAA,FFDFAB,BCFAEF,AACFAF,AAACFF,CBAAFF,AAAEFB,BBBAFF,EFFFAA,FFFBAB,AAACFF,AAADFF,AACAEF,EEFAAF,FFEFAA,FFFEBA,FFECFA,FFFAEA,AADAFF,BBDAFE,AAEAFC,AAABFF
444,EEFAAE,FEAEAF,EEDFCA,FECAAF,FEEAFD,CCBAFE,AABBFF,BBAAFF,BBBAFF,AAAFFD,ABFFBA,EEEFCA,EDBABF,AAAAFF,FFFCAB,FFEEBA,FFFFAA,FFEEBA,FFFBAA,DDEFAA,BBAFAF,AAAAFF,BCFBAE,EEBFAC,AAADFF
445,FFFFAA,BBEFDA,DDDAAF,CDFFBA,FFDFAD,AAABFD,FFFFAB,AAAAFF,FFFFAA,AAAAFF,FFFFAA,AAABFF,FFEAAD,FFEBBA,AAAAFF,FFEAEA,AAAAFF,FFFEAA,CBAAFF,DEFFBA,DCACDF,AAAFFC,FFFABC,AAAAFE,FFFAAC
446,AAAAFF,AAAAFF,FFEFAE,DDFFFA,AAEAEF,EEFFBA,FFFFAA,FFFBAB,AAAAFF,AAABFF,AAACFF,FFFFAA,BBAAEF,FFCDAB,AAAAFF,FFFDBA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,AAAFFD,FFFAAB,FEAACE,FFFAFA,FFDFAA
447,AAACDF,EEDEFA,FFEEAA,FFFAAD,EEAEFB,DDBFAC,EDADAF,EEDFBA,CCBAEF,AAFFAC,FFBFBA,AABAFF,AAAAFF,FFFEAA,FFFFAC,FEAFBB,FEEBFA,DDEBAF,AAAAFD,BBBAAF,EEFFDA,AABAFF,AABFFD,AAAFFE,FFFEAC
448,AACFFD,FFFAAE,DDDFFA,DEFDAA,EEFFAB,AABEFD,AAAFFB,FFEDAB,FFEFBA,EEFFAA,FFDFAA,CCCAEF,AAAAFF,BCFFBA,FFFFAA,FFEEAA,FFFEAA,AABAFF,AAAFBF,AAACFF,FFDFAA,AAABFF,BBAAFF,AAABFF,FFAAFB
449,AAAAFF,AAAAFF,AAEAFE,FFCEBA,FFAFAB,FFEECA,FFFFAA,FFEAAD,AAABFF,AAAAFF,AABDFF,FFFFAB,BCBCFA,FFDCAA,AAAAFF,FEEFBA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,AAAEEF,AAEABF,BBABFB,FFDFAA,FFFDBA
450,AAAAFF,AACFFD,FFFFAA,FFFDAA,FFEFAA,FFCEAB,AAAAFF,AAAAFF,AAABFF,ABDEFA,FFFEAA,FFFFAA,BBAAFF,CCAACF,AAABFF,AABBFF,FFFFBA,FFFFAA,FFFFAA,FFFBAB,AAABFF,AAABFF,AAABFF,AAABFF,EEFFBA
451,FFFFAA,FFEBAA,CCFABF,AAAAFF,BCEAAF,AAAAFF,FFEAAE,EEFFBA,FFFFAA,FFFAAD,AAABFF,AAABFF,CCDFFA,FFFEAA,FFFEAA,CCCACF,AAABFF,AAABFF,BBAEFC,FFBAAE,ABEFBB,EEFEEA,AAFEDD,FEABFB,AAAEEF
452,FFDFAA,EDAACF,FEAFAB,EEBFAB,EEEFAB,CBAFBE,BBFEAF,DCADAF,AAAAFF,AAABFF,AADAFF,EEFFAB,FFFEAA,CCAAFE,AAAFDF,EDAAFA,EEFAAB,FFFDBA,EEFFAA,DDFFAA,FFAFAB,CBAFAF,CBAFBF,EECFAA,AAAEFE
453,AABAFF,CDFFAA,FFFDAA,FFFFAA,AAADFF,CBBABF,AABAFF,AACFFC,AAAAFF,EEFFAA,FFAABC,FFFEAA,EEFFAA,FFEEAA,CBAAAF,CCFFBA,AAABFF,AAAAFF,DDEFEA,AAABFF,FFFFAB,AABAFD,FFFAAE,AAAEFE,EEFAFA
454,BBAAFE,DEFFAE,FFFFAA,AACFFB,AAADFE,FFFFAA,BBAAEF,AAADFE,AADAFF,AAABFE,FFFFBA,FEAACE,AAAAFF,FFFEAA,DDCADF,CDFEAA,FFFAAC,DDEAAF,FFFDAC,AACBFB,FFFFAA,AAABFF,CCCFFA,AAABFF,FEABFA
455,BBAFCB,DDFAFD,FFFCBA,FFAFAB,EEFFAA,BCFEAE,AABCDF,AAADFF,AAABFF,AAACFF,BBBBAF,DDEFEA,FFFFAA,ABCAFF,AABAFF,DDFAFF,CDFFAC,FFCEFA,FFDBBA,FFFBCA,ABAFAE,CDCFCA,DCAAFC,EDAFAE,AACBFE
456,AAAAFF,AAACFD,FFFFAA,FFEFAA,FFFEAA,FFFEAA,ABBADF,AAABFF,AAABFF,AAEBFB,FFEFAA,FFEFAA,BBAAFF,DCAAEF,AAABFF,BBAFAF,FFFEAA,FFFEAA,FFFFAA,FFECAE,AAAAFF,AAAAFF,AAABFF,AAACFF,FEDFAA
457,FFBFDA,FFFDAA,EEBFAD,AAEAFF,EEFFAB,BCFAFC,ABEAFE,AAADFF,AABAEF,AAABFF,BBAAFE,AAACFF,FFFDBA,DDFAFB,AADAFF,DCAAFB,FFBFDA,FEACFA,FFFBAA,FFFAAB,BBDFAD,BCEFAF,BBFAFA,EDAFEB,BBAAFF
458,AAAAFF,AABBCF,CBAAEF,CBAAFF,AABEBF,EEEFAA,FFFFAA,FFFCAB,AAABFF,AAABFF,AAADFF,FFFDAA,AAAAEF,FFFCAB,AAADFF,FFEFBA,FFFFAA,FFFFAA,AAAAFF,AAABFF,AAAAFE,FFFAEA,BCFFAF,FFEDFA,FFFABA
459,FFEAFC,AAEFEB,AAAAFF,AAABFD,EDCAAF,FEDAAF,DEFFBA,EEFFAA,FFFFAA,AAAAFF,AAABFF,AAAAFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,FFFAAD,AAAAFD,AAAAFE,AAAAFE,EEBABF,FFFAAD,CDDFCA,FFFCAB,FFFABB
460,FFFEBA,AAABFF,FFEAAE,FEDAAF,FFFFAA,AAABFE,FFEFAA,CBAEFF,AAAAFF,FFFEAA,DDFFBA,AAAAFF,FFFEAA,AAADFC,BBAAFF,CDFFAC,FFFFAA,FFFBAE,AAAAFF,CDEFDA,AAABFF,FFFEAA,AAAAFF,FFFFAA,AAAAFF
461,FFFFAA,BBDFDA,BAAAFF,AAAAFF,FFFDAA,DEFFAA,AAAAFF,FFFFAA,FFFFAA,CCCFEA,FFFFAA,AAABFF,AAAAFF,FFFEAA,FFFEAA,AAABFF,DDCAAF,BBAAFF,EEFFAA,DCAAEF,DCAABF,FFFEAA,FFCACB,AAAAFD,CBAFAD
462,AAAAFC,EEFADC,AABEFE,EEFFAA,AAFABF,FFBABC,FFEDBA,FFFFAA,FFFDAC,AAABFF,AAABFF,AAABFF,CCDFFA,FFFEAA,FFEEAA,FFFFAA,CCAAEF,AAABFF,EEFECA,DDFAFB,FFFEAA,AAACFE,AAAFFC,FFEECA,BBAAFF
463,FFFFAA,AABFFB,AABFFC,CBAAFF,FEEAAF,DDFFBA,BBAAFF,FFEFAA,AAABFE,FFFFAB,BCCFFA,FFEAAC,EEEFDA,EDBADF,AABDFE,FFFFAA,BBAAFF,AAAFFB,FFFFAA,BBADCF,AAABFF,DEFFBA,BBAAFF,CCDFDA,EEAAEF
464,FFFFAA,FFBFAA,BCFFEA,BCFFAD,FFDFAA,AAAFAF,AAAAFF,AAEFDD,AABFEE,FFFFAA,FFFEAA,FFFFAA,AAAAFF,AAAAFF,FFFFAA,FFFFAA,FFDAAF,AABCFF,BCFEFA,BBABFF,EEEFAA,BBAAFF,FEBFCA,EEEFFA,AABADF
465,FFFEAA,DCBABF,FFFFAC,AABAFF,ABBFFA,FFDAFA,AAAAFF,FFFACA,FEDAAF,FFFBAC,AAAAFF,AABCFB,FFFEAA,FFFEAA,CBAAEF,AAAAFF,CCBACF,ABDAEF,EEFFAA,BBAAEF,FEAAEE,BCEFEA,FFFDBA,CBAAFF,BBAAFE
466,BBBAEF,AACAFF,AACFFC,DEFFAD,EDAAFD,FFFADA,FEAAFB,FFEDAA,FFECAD,AAABFF,AAABFF,AAABFF,AAAAFF,FFEEAA,FFFFAA,FFFFAA,FFFFAA,AAAAFF,AABEEF,AAADFC,AACADF,CCAFAF,AABFCE,FFFBBA,FFFDAA
467,AAAFEF,AAABFE,FFCAFA,FFFADA,EDAFCB,FFFEAC,FFEAFC,ABEAFF,AAABEF,AAABFF,AACAFF,AAACFC,FFEFAA,AACAFE,BBDAAF,AABFFB,EEFAAB,CBABFF,FFDAFA,DEEFAA,FEAAFE,CDFEAF,AAACFF,CCBDFA,DDEAFA
468,BCDFFA,FFFBAA,FFCFAA,BCFFAE,AAFCFD,CCDEAF,ABCAFF,BBBACF,ABFACF,AAAAFF,FFFFAA,ABACFA,AADEFE,AABBFF,AAAAFF,EECFAF,EEFFAA,FFEABC,FFFEAA,FFEBCA,BBAFFA,BBAFAE,BBAEAF,AAEAFE,AABEBF
469,AAADFD,FFFFAA,FFFFAA,FEDACF,CDFFAC,DEFFAA,BAAAFE,ABCAEF,AABBFF,AAAAFF,DDDFAA,CBAAFF,ABBDFB,FFFEAA,AABDFE,FFFDAA,FFFBDA,FFFFAA,DEFAFA,AAAFDB,AABEEF,CCAAFF,AAADFF,ABDAFF,AAAAFE
470,AAAAFF,BBFFEA,FFFFAA,FFFEAA,FFFFAA,FFEEAC,AAAAFF,AAABFF,AAABFF,EEDFFA,FFFFAA,FFFFAA,CBAAEF,BBAAFF,AAABFF,AAABFF,FEEFBA,FFFFAA,FFFFAA,AAEAEF,AAABFF,AAABFF,AAABFF,AABAFF,EEEFDA
471,DCAAFD,BCFFBA,AABBEF,AABFFB,CBAAFE,CCAADF,FFFEAB,EEDABF,FFFBCA,CBAAFF,AAABFF,AAABFF,AAAAFE,FFFEAA,FFFEAA,FFFFAA,BBAAFF,ABEFBB,AACEEF,BCEFDA,AAAAFF,EEAAAF,FFFFAA,FFFAAC,FFFDAB
472,FFFFAA,FFFEAA,FFEACA,AAABFF,AAAAFF,BBAEBF,BBAFED,EEEFCA,FFFFAA,FFFEAA,FFEAAE,AAAAFF,AAAAFE,FFFEAA,FFFFAA,AAABFF,AAABFF,AAAAFE,BBAAFD,EDAAFE,FFFFAA,FFFCAB,FFEFAC,FFCFAB,AAAAFF
473,AAAEFE,CCCADF,FFFFAA,BAAAFF,FFFFAA,FFFEAA,AAAAFF,EEFFAA,CCBACF,AAAAFF,FFFFAA,FFACDB,AABAEF,AAABFF,EEFFAA,FFEDAA,FFFEAA,EEDFFA,FFFBAD,AABBFF,AABDFC,FFEAAD,AAABFF,FFFFAA,AAABFE
474,AAAAFF,EDAAFB,DDAAFF,FFFEAA,AAAAFF,FFFFAA,EEFECA,DDCACF,AAFEFD,FFFFAA,AABAFF,FFFFAA,FFFFAA,AAAAFF,CDFFBA,FFFEAB,DEFFAA,FFFFAA,AAABFE,BCDFFA,EDAAEF,CCEFDA,DCAAFF,DEFFAA,ABFFAC
475,AAADFE,BBDEAF,AAADFE,FFDEAA,FFEFAA,EEAFAF,DDBAFB,CBAEFD,BBAEBF,AAADFF,AABBFF,AAAAFF,FFFCAA,AACAFF,BAACFD,DDFAFB,FEAAFC,FFFACA,FFFFAA,FFFAAE,CBAEBF,BBAFAB,AAAAFF,DEFFEA,FFFDAB
476,ABFFFB,FFFEAA,FFEEAA,FFAFAB,BBAFFB,BBADBF,AAAFBE,AADBFE,AAACFF,AAABFF,AAAAFF,BBEFAC,FFFEAA,BBAAFF,AACAFF,EDAFAF,BCEAFB,FFFEAA,FFEFAB,FFEDAC,FFAFAC,FEADFA,CCCAFA,BBFAFA,AAAAFF
477,AACDEF,FFDFAA,BBAFAB,EEFFAA,CCBFAA,AABBFC,AAAAFF,AABAFF,FFFFAA,BBAAFF,FFDFAA,AAAAFF,AAAAEF,FFFFAA,FFFEAA,EEDFEA,FFFEAA,AAACFE,AAAAFF,AAAFEE,AABEEF,AAAAFF,EDAAFF,AAAAFE,FFFAAD
478,EEEFDA,FFECBA,FFCFAA,FFAFAB,FFEFAA,AAAFFE,BBAAFF,AAEEAF,AADAFE,CDFAFB,FFFFAA,EEFFBA,FFFCBA,BBAFAF,AAAAFF,FFEEAB,FFFFAA,FFFFAA,FFDFBA,EDAEFA,ABDAFF,AABAEF,AAAFAE,BBAFAF,AAAAFF
479,AAAAFF,AACAFD,FFEFAA,FFEEAA,FFFFAA,FFAFAC,AAAAFF,AAAAFF,AAACFF,AAFAFC,FFFFAA,FFEEAA,BBBAFF,CCBAAF,AAABFF,AAAAFF,EEFFBA,FFFFAA,FFFFAA,FFDDAD,AAAAFF,AAAAFF,AAABFF,AAAAFF,EEEFAA
480,FEEFBA,FEAFAF,FFFAFA,AAAFDF,DDEFAF,CCEEAF,DDEFAE,AADAFF,AACBFE,EEDFAE,EEFDFA,FFEDFA,FFAFBA,ABBDAF,FFFFAA,FFDABB,FFFCCA,FFEFAA,ABAFCD,AAABFF,AAAFBF,CDFABF,DEFAFA,BBFBFA,CCBACF
481,EEFFAA,FFEBAE,BCFFAB,AABAFE,DDCFFA,FEFCAE,FECFAD,DCABBF,AABAFF,AABBFE,AAAAFF,FFFFAA,EEFFAA,DCAFAF,AAAFFD,DDFAFB,BCFAAF,FFFEAA,DDFFAA,EEFADA,BCEFAE,ABCFAF,EEAFBA,CDFAAC,AAAAFF
482,FFEFAA,CCDBAF,DDFAAF,AAAAFE,FFDBAE,ABFFCB,FFCDDA,EEBFBA,FFFEAA,FFEFAB,AAABFF,AAAAFF,CDDFDA,FFFEAA,FFFEAA,AAABFF,AAAEFF,AABCFE,FFFEAA,FFFADA,CCBAAF,DDDFAA,AAAFBF,FFCFAA,AAABEF
483,FFEFAA,FFFFAA,BBAFFE,FFEEAE,FFFEAA,EEFADD,AABAFF,AABEFD,CCCFFA,FFFDAA,FFFFAA,AAABFF,AAAAFF,EEFFAA,FFFFAA,FFFFAA,FFFFAB,AABEDF,AABFFE,AAAAFF,FFFFAB,AAAFFC,BBAFFD,FFFCAA,BBBAFF
484,DCAAFE,AACAFF,AAFCFB,AAEAFE,BBAFFD,CDFAFA,FFFFAA,FFFEAA,BBAAEF,AAABFF,AAABFF,AAAAFF,BCCFFA,FFFEAA,FFCFBA,FFFFAA,FFFFAA,AAAAFF,AAABFF,AAAAFF,FFCFAC,FFFABA,FFAFAA,DDFAFA,BBAAFF
485,EEFEBA,BBAEFF,AACAFF,AAEAFF,AAAFDE,BBCFBA,FFFDCA,FFEFAA,EEFFAA,FFFFAA,BBAAFF,AAAAFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,AAAAFF,AABBFF,AABAFE,AABAFF,FFFCAB,FFFAAB,FFFFAA,FFDAAE,AAABFF
486,CBAAFD,EEFFAC,FFFFAA,AABEFD,FFFFAC,AABFFC,BBAAFF,FFFCAB,FEAAFD,FFFFAA,AAAEFD,FFFEBA,AAAAFF,AAAAFF,FFFFAA,FFEAAE,AABDFD,FFFEAA,AAAAFF,CCEADF,FFFFAA,AAABFF,AABDFB,AAAAFF,CCABFA
487,EEFFAA,AAAFFC,DDFFBA,CDFFAA,EEFFAA,FFEAAD,FFFDAA,CCDAFF,AAADFF,AAACFF,DDEEAF,AAABFF,ABBFFA,FFFEAA,EECAFE,AABAFF,AAADFF,BAABFE,FFFDAA,BBBAFA,EEFFAA,FFCBAE,CCAAFE,CBAFAF,BBFAEF
488,AAAAFF,EEDFAA,FFFEAB,FFFEAB,FFAFAB,AABBFC,BBAABF,FFFDBA,FFFFAA,DDAAFF,FEEFAA,FFFFAB,AAAAFF,AABFFD,FFFEAA,EDAAEF,EEFECA,FFEBAB,EEFFAA,FFFEDA,AADDFE,CBAABF,AAAFCF,AABAFE,EEFBAE
