,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
370,ABDED,ADEDB,EDCBA,BBDEB,EDBAB,EDBBA,ECBBB,EDCBA,EDCBA,ABBDE,AABDE,ABCEE,EDCCA,BABDE,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,ABCDE,ACCDE,ABCDE,EDDBA,EDBAB,EDCBA,ECBBA,EDDBA,ABCDE,ABBDE,CCBAE,BABDE,ACCCE
371,EDCBA,EDCBA,ABCDE,BBBCE,ABDEC,AACEE,ACCCE,ABCDE,EECAB,EBBCB,ACDDC,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,ECAAD,ABCDE,ABCDE,ABDED,ABCCE,ABDED,ECABD,ECBBA,DEDBA,ECBBB,DCABE,ABCDE,ABDDE
372,EDCBA,EDCBA,BCBBE,EBCDB,ADDCC,DCABE,CABDE,ABDED,ACDDE,CABDE,ABBDE,ACDEC,BEDBA,CACEC,EBABD,EBABD,ABDEC,CEDBA,EDCBA,EDCBA,EECAA,EEDBA,EBBBC,ACDDD,BABDE,EBBCC,ADEDA,DECAC,EDBAC,CECAB,ABCDE,ABDEE
373,EEDBA,EDCBA,CBACE,DECAA,AACEE,EBBBC,ACDCD,EECAA,ABDDD,DBACE,ABDED,ABDED,ADEDA,ACDEB,EDCBA,EECAA,ABCDE,ACEEA,ECBBC,EECBA,ADEDA,EDBAC,EDCBA,DDDCA,BDEDA,AEDBC,DDDCA,ACCCE,ECCCA,EABCD,BBBCE,ABCDE
374,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,EDBBA,EDBAC,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,CBBCE,EDBBB,ABCDE,ABCDE,ABCDE,EDDBA,EDCBA,EDCBA,EDCBA,ECBAC,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,EDCBA
375,EDCBA,ABCDE,EBABE,EDCBA,CABDE,ABDED,EDCBA,BABDE,ABDEE,EDCBA,ACCDE,ABCDE,EDCBA,ADDCD,ABDED,EDCBA,ABCDE,CEDBA,ABCDE,EDBAB,ACEEA,BACED,ABDDE,EDBAC,EDBAC,EEDBA,ABCDE,EDCAA,ADEDB,ABCDE,EDCBA,ABCDE
376,BDECA,ECAAD,ABCDE,BBBCE,CACEC,ABCEE,ACDDD,BEDBA,EDCBA,EDCBA,EDCBA,EDBAC,ABCDE,ABCDE,ABCDE,DEDBA,EDCBA,EDCBA,ECBAD,ABCDE,ABCDE,ABCDE,ABCEE,ABCDE,AADED,EDDCA,DDDCA,ECCDA,DBDDA,EBABD,ABCDE,DEDBA
377,AACED,CCBBE,EDCBA,ACDDC,EDCBA,ABDDE,EEBAB,EDCBA,CABCE,ABCDE,ABCDE,ADEDB,DEDBA,EDCBA,ABCDE,ABCDE,EECBA,EDCBA,ABCDE,DDDCA,EDCBA,EDCBA,ABCDE,ABCDE,DEDBA,EDBAB,ABCDE,ACEDB,CABCE,CDDDA,BDECA,EDCBA
378,ABDED,EDBAB,EECBA,EDCBA,EDCAA,ABDEC,DECAB,EDCBA,ADCCE,ACCCE,ABCDE,ABDDE,DDDCA,EDDBA,ABCDE,ABCDE,EDCBA,EDCBA,CBABE,ACDDD,EDCBA,EDCBA,BACED,ADDCC,CDBAD,EDBAB,EBBBB,ABCDE,AACDE,ABCDE,ABCDE,DEDBA
379,CEDBA,DEDBA,DBDDA,DCDDA,BACED,ADDCC,ECCBA,EDCBA,DABDD,ABCCE,ABBCE,ABDDE,ABCEE,DBACE,ABCDE,EECBA,ABCDE,ACDDE,ABDED,EBBDC,DECAB,EDDCA,EDBAA,EDCBA,EDCBA,BDBBE,BDEDA,ACCBE,EBCDA,ECBCA,BBBCE,ABCDE
380,ABCDE,ADDCD,EECBA,EDCBA,EDBAB,ABDDE,ABCDE,DEDBA,EDCBA,DAACE,ABCDE,ABCDE,ABCDE,ADDCE,EDCBA,BABDE,EDBBA,ABCDE,AACED,EDCBA,EDCBA,EDCBA,ECABD,ABCDE,ABCDE,ECBBA,EDCBA,ECAAD,ABCDE,AACEE,ABCED,EDCBA
381,ABCDE,ABDED,CEDBA,EDCBA,EDBAC,BABDE,AACEE,DEDBA,EDCBA,EDBBA,AACDE,ABCDE,ABCDE,ADEDB,EDCAA,ABBDE,ACDDD,AABDE,ABDED,EECBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ECDCA,EDBAC,CEDBA,ABCDE,ABCDE,ABDDE,EDCBA
382,ABCDE,ABCEE,ABDEE,AACEE,ECBAC,CABDE,ECBBB,EBABE,EDCBA,EEDBA,EDCBA,DBABE,ABCDE,ABCDE,ABCDE,ABCDE,BEDBA,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABDED,ADDDD,ABCDE,EABCD,ADDCC,CEDBA,EECAB,EDBAC,ECBBB,ECBBA
383,EDBAB,ABDED,BBBCE,ABCDE,EDCBA,DEDBA,ABDED,CBBBE,ECBAC,EECBA,EEDBA,ABCDE,ABCDE,ABCDE,ABCDE,DEDBA,EDCBA,EDCBA,EDCBA,EDBAB,ABDED,ABCDE,BABDE,ECABE,ACEEB,ECBAC,CEDBA,AABDE,EDCBA,EDBAB,DEDBA,DABCE
384,ADDDD,CACED,ACDDE,ADECB,DEDBA,EDBAA,CBDEB,EDCBA,EBCDB,BBBCE,ABCDE,ABDEE,CEDBB,ABCDE,ABDEC,EDCBA,ABCDE,ABCCE,BBDEC,DCBAE,BEDBB,DECAB,EDDCA,EDCBA,EECAA,BDCBD,CABDE,ABDEC,CABDE,DECAA,DABCE,ABDEE
385,EDDBA,ECAAD,CBBBE,DECAB,ECBBA,EDCBA,AACDE,EECAB,DBABE,ABCDE,ABCDE,ACDDD,ACEEB,AACDE,EECAA,EDCBA,BBBDE,ACCCE,CACEC,EBCDA,DECAB,EECAA,CDDDA,EBBCA,DDDCA,EDCBA,BABEE,BBDEC,ADCBE,CBDEA,CBBBE,ABDDE
386,DEDBA,ADDCD,ABDED,BBBCE,DDDCA,CBBBE,CABCE,AACED,ECCBA,EDCBA,EDCBA,EDCBA,CABDE,ABCDE,ABCDE,ABCDE,EECBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABDED,ABCEE,ABCDE,ECBBB,DEDBA,DEDAA,EDBAB,ECDCA,EDCBA,ABDEE
387,ABDDE,EECBA,EDCBA,EECAA,EECAA,EDCBA,ABDEC,CEDBA,ABCDE,ABDDE,ABCEE,ABCDE,EECAA,EDCBA,EDCBA,ABCDE,ABDEE,EDCBA,ABCDE,ADDCC,EDCBA,EDCBA,EDCBA,EDCBA,EDBBA,ABCDE,BBBCE,AACDE,ABCDE,ABCDE,DBCEB,EDCCA
388,ABCDE,AEDBB,ECAAD,EEBAC,BEDBB,AACEE,EECBA,EDBAB,EDCBA,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABBDE,EDCAA,EDCBA,EDCBA,EEDBA,EDCBA,ECBBB,BABDE,ABBCE,ABDED,DDBAC,EABCD,ACCBE,ABCDE,BABDE,ECCCA,EDCBA
389,AACEE,CBBBE,DCDDA,BABDE,ECBBA,EDCAA,EBBCA,ABDDE,ECCBA,EDCBA,CACEC,ABCDE,BBBCE,ABCDE,ABDED,ABCDE,EDCBA,DEDBA,EDCBA,EDCBA,EDCBA,EBACD,ABCDE,ACDDD,DABDD,ACDED,CDDDA,AABDE,EECAB,ADEDA,ADDDD,EECBA
390,BEECA,EDCBA,EDCBA,ACCCE,ABCDE,EDBAC,BECAD,ABCDE,ACEEC,ECBBB,DECAA,EECBA,EDCBA,EAACE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,ADEDB,EDCAA,EDCCA,EDBAB,EDCBA,CDECA,ECBBB,EBBCC,ABCDE,ABCEE
391,ABCDE,ABDED,CABED,EDDCA,AEECA,EDCBA,ECBBB,EDCBA,BACEE,ACCDE,ABCDE,EDBAB,ABCDE,ABCEE,ABDEC,ECBBA,ABCDE,ABCDE,ACDDD,CACEC,DECAA,EDDBA,EDCBA,EDCBA,DEDBA,CDBAD,ACDDC,ABCDE,ABDDE,ABCEE,EBCDA,EDCBA
392,EDCBA,ADCBE,DABDE,EBBCB,ABCDE,EDCBA,ABCDE,EDCBA,BACEE,ABCDE,EDCBA,BABDE,ABDEC,EDCBA,EABCD,EECBA,EECBA,ABCDE,EDCBA,EDDBA,ABCDE,ABDED,EDCBA,ABCDE,EDCBA,EDBAB,ABCDE,ACEDB,EDCBA,ABCDE,DEDBA,ABDDE
393,ABCDE,ABDDE,EDCBA,EDCBA,EDCBA,EDCBA,EDCBA,EDBBA,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,CBBCE,AEDBC,ABCDE,ABCDE,ABCDE,EDDBA,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EDDCA,EDCBA
394,EDCBA,EDCBA,BECAD,ACDDE,EDCCA,EBCDB,DCDCA,EDBAC,ADCBE,EDBAA,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,EEDBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ACCCE,BECBD,EEDBA,EDCAA,EDCBA,EBCCA,ABCDE,BBBCE,EDDCA,ABCDE,ABCDE
395,EDDCA,EDBAB,DEDBA,EDCBA,EECAA,BCDEA,ABBDE,DABDD,BABDE,ABCDE,AACDE,ACDEC,CEDBA,EDDCA,EDCBA,EDCBA,ABCDE,EABCD,ACCCE,BBDEC,EECAA,EDDBA,EDCAA,EDCBA,EDCBA,CECAD,ABBCE,ABCDE,ABCDE,ACDDD,ABCDE,CEDBA
396,EDCBA,EDCBA,ADDDD,BBBCE,BABDE,ABDEE,BDBBE,ACEEB,BABDE,EECBA,EDDBA,DEDBA,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,DEDBA,EDCBA,DBACE,ABCDE,ABCDE,ABCCE,AEDBD,EDCBA,EDBAA,EDCBA,EECAA,DDDCA,ACDDC,AACDE,ABCDE
397,ABCEE,BDECA,EDBAB,DEDBA,EDBAB,EDBAB,BBDEB,EDCBA,DEDBA,EDCBA,AACDE,ABCDE,AABDE,ABCDE,ABCDE,ABCEE,EDCBA,EDCBA,ACCCE,ACCCE,EBCCA,ABCDE,CEDCA,CBBCE,DEDBA,EDBAB,EBBCC,CECAC,ACBCE,ABCDE,ABBDE,ADDCD
398,ABDED,EDCBA,ABCDE,EDCBA,EDCBA,AABDE,ABCDE,EECBA,EDCBA,EDBAB,ABCDE,ACDDD,EDCBA,EBACD,ABDED,ABCDE,ABDEC,EDCBA,EDCBA,BCBBE,ABCDE,EDCBA,EDBAC,ABCDE,ABCDE,CDEDA,EDCBA,ABCDE,ABCDE,EDDBA,ABCDE,DEDCA
399,ABDDE,EDCBA,ABCDE,EDCBA,ECAAD,ABDED,DEDBA,EDCBA,DBABE,ABDDD,EDCBA,EDCBA,ABCDE,ABCEE,ABCDE,DBABE,ABDEE,EDBAC,EDCBA,EDCBA,CABDE,EDDBA,ECBAC,ABCDE,ABDDE,EDCBA,ABCDE,ABDDE,EDCBA,ABCDE,EDBAB,CEDBA
400,AACDE,CACEC,EDBAB,BDECA,EDBAC,ABCDE,EDCBA,CABCE,ABCDE,EDCBA,EDCBA,BABDE,ABCDE,DEDBA,EDCBA,EDCBA,ABCDE,ABDED,EDCBA,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,ABCDE,EECAA,ABBDE,CEDCA,EBABE,ABCDE,ABCEE,EECBA
401,BBBBE,BBBDE,ACDDC,ACDDE,CABDD,CECAC,ECBAC,CEDCA,DDDCA,EEDBA,EDBAB,ABCDE,ABCDE,ABCDE,ABCDE,ABDDE,EDCBA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,BABDE,ABDEC,ABCDE,DECAB,EDBAD,CBDEA,CBABE,DEBAC,EDCBA,EDCAA
402,ACDDC,EDCBA,ECCCA,EECAA,EECAA,EDDBA,EDBAC,EBBCB,ABCEE,AACEE,AACEE,CABCE,EBBBC,ABCDE,EDCBA,EDCBA,BABDE,ABCDE,ABDED,BABDE,ACDDD,EDCBA,DDDCA,EDCAA,ECABE,EEDBA,ECABD,ABCDE,ABDEE,ABBDE,EBBCD,AEECB
403,CADEB,EDCBA,DBDDA,DBCDB,DABDC,ADECB,EDBAB,DABDC,BDBAE,ACCCE,ABDED,AACDE,ABBDE,ABDED,ABCDE,EDCBA,ECBBC,ABCDE,ABDED,ECCCA,ECBBB,DECAA,EDCBA,ECBBB,DEDBA,DCDDA,ABBDE,ABBCE,ADEDC,EDCCA,ABCDE,ADDBD
404,EDBAD,EDCBA,BABDE,CEDCA,EDCBA,ABCDE,BEECA,EDBAB,BABDE,ADEDB,EDBBA,ECABD,ADEDB,EDBAA,BABDE,EDCBA,ABCEE,EDBAC,BEDBA,BABDE,ACEEB,EDDCA,ABCDE,EDCBA,CABCE,ACEEB,EDBAB,ABCDE,EDCBA,ABCDE,CDDCA,ABCDE
405,ABDED,AACDE,EDCBA,ABCDE,EDCBA,EDCBA,EDCBA,ABCDE,BEECA,EDCBA,ABCDE,ABCDE,CDDDA,ABCDE,ABDED,EEDBA,EDCBA,EDCBA,ACEDB,EDBAA,ABCDE,ABCEE,EDCBA,AABDE,ABCDE,ABDDE,EDCBA,EDBAB,ABCDE,BDEDA,ECBBC,CEDBA
406,BABDE,DCDDA,CABDE,EDCBA,ABCDE,EDCBA,EDBAC,ABCDE,CABDE,AACEE,CEDCA,ABDDE,EEDBA,EDBAB,ABCDE,EDCBA,EDBAC,ABCDE,ABDEE,CDDCA,AABDE,DEDBA,BABDE,EDDBA,EDBAB,ABCDE,EEDBA,BABDE,ABCDE,DBACE,BEDBB,EDCBA
407,EDCBA,EDBAC,EDBBA,DBABE,ABCEE,ABDDE,ABCDE,ABBCE,CEDBA,EEDBA,EDCBA,EDCBA,EDCBA,EDCAA,ABCDE,ABCDE,ADEDA,EDCBA,EDCBA,AABDE,ABCDE,ABCDE,ACDDD,ADDCC,BBDEC,EDCBA,DDDCA,EECAB,EDBAB,EDCBA,CDBAE,ABCDE
408,ACCCE,ECBAD,CEDBA,EDBAA,ABDDE,EDCBA,EDCBA,ABCDE,ADECA,EDCBA,ABCEE,ABDDE,BADEC,ACDDC,ABCDE,CACEC,EECBA,ECBBA,CACEC,ABCDE,EDCBA,CBACE,ABCDE,EEDBA,EDCBA,ABCDE,ABCDE,EDCBA,BABDE,ABCDE,EDCAA,ABDEE
409,ABCEE,ABCDE,EDCAA,ABDED,EDCBA,EDBAB,ABCDE,EDCBA,EDCBA,BABDE,BDECA,EDCAA,ABCDE,ABCDE,ABCDE,BABDE,EECBA,EECBA,EDCBA,ADDCC,EDCBA,BABDE,ABCDE,DEDBA,CABCE,DEDBA,ABCDE,CDDDA,EBACD,ABDED,EDBAB,CDEDA
410,CCBBE,EBCDA,ACEDB,EDCBA,BCBBE,EDBAB,AACEE,DEDBA,ACDDD,ABCEE,ACDDD,ADDDC,ECBBA,EDBAC,EECAA,ABCDE,ABCDE,EDCBA,EDDBA,EDCAA,EDCBA,EECAA,ECCCA,EBACD,ACEEC,DEDBA,AABDE,ACCCE,CDDCA,EBBCB,ABBDE,EDDCA
411,EDCBA,EDCBA,EEDBA,DCDDA,ECCCA,ABCDE,BACED,DBABE,ACDDE,EDDBA,EEDBA,EDCBA,EDBAC,ABCDE,ABCDE,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,BABDE,EECBA,EDCBA,DBCDA,EDBAB,DCDDA,EBABE,ABDED,BCEDA,EDCBA,AACDE,ABDDE
412,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,EDBBA,EDBAB,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,CBBCE,ECBBB,ABCDE,ABCDE,ABCDE,EEDBA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,EDCBA
413,EDCAA,ADEDA,ABCDE,EDCBA,ABDEC,EDCBA,BABDE,ACDEC,EDCBA,ADCCE,ABDED,EDCBA,ADDCD,ACEEB,ABCEE,EBACE,ECBAD,EDCBA,BABDE,ADEDA,EDCCA,ABCDE,EDCBA,EDBAC,ABCDE,EDCBA,ABCDE,CEDCA,EBBCD,ABDED,AACEE,EAACD
414,ABCDE,ABDDE,EECAA,EDCBA,EDCBA,EDCBA,EDCBA,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,EDBBA,EDDBA,EDCBA,CABCE,EDBAB,ABCDE,ABCDE,ABCDE,EECAA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,EDCBA
415,EDCBA,EDBAB,CAACE,CDDDA,EBABD,EAACE,ABCDE,AACDE,ABBDE,BEECA,BABDE,EDCBA,EDBBA,EDCBA,EDBAA,ABCDE,ABCDE,ABDED,EDCBA,EDCBA,ECBBB,EDBBA,ABCDE,ADDCD,BCBBE,ADDCD,DDDCA,ADEDB,EBCDA,CCDDA,BABDE,ABCDE
416,EEDBA,DBABE,ABCDE,CACEC,EDCBA,EECAB,ACDEB,CBBCE,ABDED,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,BDEDA,EDCBA,BABDE,AACDE,ABCEE,ECBAD,CDECA,ABBDE,DCDDA
417,ABCDE,ACCCE,ACEDB,EDCCA,ECBBC,EDBAB,DEDBA,ABDEB,EDDBA,EDBAB,ABCDE,ABCDE,ABCDE,CCBBE,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,ACCDE,EDCCA,ABCDE,DEDBA,ECBBB,EECBA,ACCCE,EDBBB,EDCAA,ABCDE,AACDE,ABCEE,EDCBA
418,AACEE,ECBBC,ECBBA,EDBAB,EDBBA,ACDDD,ECABE,ABCDE,EECBA,ECABD,EBABE,ACDED,ABCDE,ABCDE,ABCCE,ABCDE,EDCBA,EDCBA,EDCCA,EDBAA,EDCBA,AACED,ACBCE,BCBBE,DABDD,DBACE,CBBCE,CDEDA,ABCDE,CABDE,ABDDE,DEDAA
419,BABDE,ACEDB,ADEDB,ECAAD,BEECA,EDCBA,ABCDE,CDDCA,CABDE,EDCBA,BABDE,CEDCA,EDBAB,ACDDC,EDDBA,BABDE,ABCEE,EDCBA,AACDE,ABCDE,EDCBA,EDCBA,EDCBA,ECBBB,BBBCE,ABCDE,EBACE,ACEEB,BABDE,DEDBA,ADEDB,EDBBB
420,CACEC,DBABE,EDCBA,DEDBA,DEDBA,EBBBB,EDCBA,ABCDE,EDCBA,BABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DEDBA,EDCBA,ECBAC,ABCDE,ABCEE,ABCDE,ABDEE,EECAA,ACCCE,EDCAA,DDDCA,BABDE,DAACE,ACCCE,CCDDA,DDDCA,ABCDE
421,ABCDE,CDDDA,ABCDE,ABCDE,BABDE,ABCDE,BBBCE,EECBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCEE,ABCDE,ABDED,EDCAA,EDDBA,EDCBA,EDCBA,EDCBA,DBABE,ABCDE,ABCEE,ECABE,EDDCA,ADCBE,CDDDA,CDDCA,BBBCE,EECBA
422,AACEE,DBCDA,ABDED,EDBAC,EEDBA,ACDEC,EDBAB,ABDDE,BABDE,AEDBC,ABDDE,EECBA,EDCBA,ABCDE,CDDCA,EDCBA,DAACE,ABCDE,ABCDE,ECBAB,ABDED,EDCBA,BABDE,ABCDE,ABCDE,EDCBA,CABCE,ABCDE,DEDBA,ABCDE,DABCE,DEDBA
423,ABDEC,AEECA,EDBBA,BEDBB,EDCBA,CABDE,DEDBA,EECAA,EDBBB,EBCDA,EDBBA,ABCDE,EDBAC,AEDBB,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,ABCDE,DEDBA,EDBBA,ABDED,EDCBA,EBBCB,CCDDA,BEDBA,ECCCA,BABDE,ABCDE,ABCEE,EDCBA
424,ABCDE,ABCDE,ABCDE,ABCDE,EDDBA,ABBDE,CEDBA,DDDBA,DEDBA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ABDEE,AACDE,ABCDE,ABCDE,ADEDC,EDCBA,EECBA,EDCBA,EDCBA,ECBBC,ABCDE,ABCDE,ABCDE,BABDE,ADDCC,EDCBA,EDCBA,EDCBA
425,EDCBA,ABDED,EDBAC,ABDED,EDBBA,ABCDE,CEDBA,EDCBA,ABCDE,EECBA,EBABE,ABCDE,EBBCA,EDCBA,BBBCE,EDCBA,ABDED,ECABD,ADEDB,EDCBA,DBABE,ABCDE,EDCBA,ECBAC,ABCDE,EDCBA,ABCDE,ABCDE,EDCBA,ACCCE,ABCDE,EBACD
426,ABDED,DCABE,ACDDD,EDCBA,EDBAB,ABCDE,EDDBA,EDCBA,BABDE,ABCDE,DEDBA,EDCBA,ABDEB,ABDDE,ABCDE,CABDE,EDBAB,EDCBA,EDBAB,EBABD,DDDCA,ECAAD,ABCDE,CDECA,EDCBA,BABDE,ABCDE,ABCDE,EDCBA,ABCDE,DEDBA,ABDED
427,CDDDA,EDBAB,AACDE,ABCDE,BEDBB,ADCCE,EEBAB,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,CDDCA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ABCEE,ACBCE,EECAA,ABCDE,ADEDB,BBDEB,DEDBA,DCDDA,EDCBA,ABCDE,CABDE
428,BDECA,EDCBA,ADEDB,EDCBA,EECAB,BECBC,EDCBA,ACCBE,ACBCE,ABCDE,AACDE,AACDE,ABCDE,ABCDE,EEDBA,EDCBA,EDBAC,EDDCA,ABDDE,ACDDD,EBABD,DECAB,CABDE,EEDBA,BBBCE,EBBCC,EBACD,EECAB,ABCCE,ABCDE,ABDED,ADEDB
429,ECAAD,AACEE,DCABE,ACEDB,BEDBB,ABDED,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EEDBA,EDCBA,EDCBA,EDCBA,EDCBA,DCABE,ABCDE,BBBCE,ABCDE,CEDBA,ABDEE,ABCDE,EDCBA,EDBAB,CEDBA,ABCDE,EDBBA,EDCCA,EBABD,ABBDE
430,ABCDE,EDCBA,ABCDE,BABDE,ECCCA,EBBBC,CEDBA,BDEDA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EECBA,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ACDDE,BBDEB,BABDE,ACDDD,ABCDE,EDCAA,EDCBA,ACCCE,BEDBA
431,ABCEE,EDCBA,DDDCA,ADEDA,CBBCE,EDCBA,DABDC,ECDCA,EDCBA,ECAAD,ABCDE,ABCDE,ABCDE,ABCDE,ACCCE,ABCDE,EDCBA,ECCBA,EDCCA,EDCBA,EDCBA,ECBAB,ABCDE,ABCDE,ACCCE,DDDCA,EABDC,EDBAC,ABDDE,ABCDE,ABCDE,EECBA
432,ACDDD,ABDED,ECBBA,EDBAA,EDDBA,BDECA,EDCAA,ACEDB,ECCCA,ABCDE,ABCDE,ADDCC,ABCDE,EEDBA,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,DCDDA,BBBDE,ABDDE,EDCBA,AACED,EECAA,ABDDE,ECBAC,ABDEB,ABDDE,BABDE,EDBAC,BEDCA
433,EDCBA,BBBCE,EDCBA,ABCDE,BBBCE,ABDED,EDCBA,ACEEB,EDBAC,ABCDE,EDCBA,DEDBA,ABDED,EDBAB,DABDE,ABCDE,ADECA,EDCBA,EDCBA,ABCDE,ABDED,BABDE,CABDE,ECCCA,AABDE,EDBAC,AABDE,EDCBA,DEDBA,ABBDE,DEDBA,ABCDE
434,EDCBA,ABDED,EDCBA,ABCDE,EEDBA,EDCBA,ABCDE,EDCBA,EBABE,ABCDE,EDCBA,ABDEC,ABDED,EDCBA,EBABD,EDBAB,ABDED,EBABE,EDBAB,DABCE,ABDEC,DBABE,CABDE,ACEDA,EDBAB,BABDE,ACEEB,EDCAA,ABBDE,CEDBA,DEDBA,ABCDE
435,ABCDE,BBBCE,AACDE,EDCBA,ECBBB,BABDE,DDDBA,EDCBA,EDDCA,EBACD,ABCDE,ABCDE,ABCDE,BBBCE,DACEB,ABBDE,EECAA,BDCAE,EBBCD,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ABCEE,ABCDE,ABBDE,ABBDE,CECAB,DBCDA,DCDDA,EDCBA
436,BABCE,DCABE,EDCBA,BEECA,EDCBA,BABDE,ABCDE,EDCBA,EDBAB,BABDE,ABCDE,ABDDE,EDCBA,EDCBA,ABCDE,ABCDE,ADECB,EDCBA,EDCBA,ABCDE,ABCDE,EDCBA,BABDE,CCDDA,ECABC,ABCDE,ABCDE,EDCBA,ABCDE,ABDEB,ACEEB,ECBBB
437,EDBAC,ACEEB,CBABE,ABBDE,BEDBA,ECAAD,EDBAA,ABCDE,EDCAA,EDCBA,CEDBA,EDBAB,ABCDE,ABCDE,ABCDE,CDECA,EDCBA,EDCBA,EDCBA,BABDE,ABCDE,DEDBA,ABDED,ACDEB,EDCBA,ABDEC,ABCDE,ABDED,EDBAA,ECBBB,CEDCA,BBBCE
438,EDCBA,EDCBA,DDDCA,ECCCA,CDBAE,AEDBB,BACED,DDBAE,ACDDD,BACEE,BACED,ABBDE,ABCEE,BBBCE,DEDBA,EDCAA,ABCDE,EBCDB,ECABD,EDBAB,EDCBA,CEDCA,DEDAA,ACDDD,CABDE,CCBBE,DCDDA,DABDD,DBDDA,EDBAB,ECBBA,ABCDE
439,AACDE,EDDBA,CACEC,CACEC,EECAB,ABDED,BABDE,BCDEA,EEDBA,DEDBA,DAACE,ABCDE,ABCDE,AACDE,ACCBE,AACDE,EDBBA,ECCCA,EDBAB,EDCBA,EDCBA,EDBAA,ABBDE,ABCDE,ABCDE,ACDEB,EBBBC,DDDDA,ABCDE,ABCDE,EABDD,EECAA
440,ABCDE,ABDED,EECBA,EDCBA,EDCBA,EDCBA,EDCBA,EDCAA,ABCDE,ABCDE,ABCDE,ABCEE,EDBAA,EDCBA,EDCBA,BBBCE,EDBBA,ABCDE,ABCDE,ABCDE,BEDBB,EDCBA,EDCBA,EDCBA,EDCAA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,EDCBA
441,EDCBA,EDCBA,ACDDD,EBBBC,EBBCB,ECAAD,BEDBB,ADEDB,BACED,ABCEE,ABCDE,ABDDE,ABDED,EDCBA,ABDED,EBBCC,ECBAC,EDCBA,AACDE,DEDBA,EDDBA,EDCBA,BBBDE,DECAC,EDBAB,CDBAE,DABDE,BDBBE,CECAC,EDDCA,ABBDE,ABCDE
442,ACEDB,EDBAC,CACEC,DCBAE,DEDBA,ABDEC,ACCDE,EDCAA,EECAA,EBBBC,ABCDE,ABCDE,BBBDE,ABCCE,ABCDE,EDCBA,ABCDE,AACEE,ADEDA,EBCDB,DEDBA,EDBAC,ECBBB,EECAA,DDDCA,CABDE,DAACE,DCABE,CEDAB,DCDDA,ACDEC,ACDDD
443,ABDDE,ECBBA,DDDCA,CBDEB,CEDBA,EDCBA,ECCCA,DECAC,CABCE,ABDDE,CABDE,ABCDE,ECBBB,ABCDE,EDCAA,EDCAA,ABBCE,ABCDE,AADED,AABDE,EDBAB,EDBAB,EDCBA,EDCAA,DDDCA,EECAB,ABDED,ABCDE,ACCCE,CBDDA,ABCDE,CABED
