,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
428,BBDDAA,BBBABD,BBADDC,DDCDAA,BBDADB,DDDDAC,AADADC,AAAADD,AAAADD,AAABDD,BBCACD,DDDDBA,DDDDAA,CCAADC,BBAADD,AAADDD,DDAADB,DDAADB,CCCDDA,AABBAD,DDABBC,AAAADD,AABADD,AAACCD,AAADCD
429,DDCADC,AACDDB,AAAADD,DCADAA,AAADDB,DDDDAA,AAAADD,AAABDD,AAABDD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AACCCD,AAAADD,DCCAAD,CCDAAD,CCDDAA,DDDAAC,DDCAAC,CCDDAA,DDDBCA,DDAADA
430,AAABDB,BBCAAD,AAADCD,DDDADA,DDAAAD,CCBABD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AABADD,AACADC,BAABDD,AACACD,BCDDBA,DDDDAA,AACADD
431,AAACDD,BBCADD,CBAADD,CCCAAD,DDDDAA,ABDDDA,DDCDAA,DDDCAB,AAAADD,AAABDD,AABADD,AAADAD,AAAADB,DDDBAA,DDBDAA,DDDCBA,DDDDAA,BBABAD,AABADD,AAADBD,DDDDAA,ABDBDA,AACADD,DDAABD,AACBDA
432,AACDDC,ABDDCA,DDDDAA,DDCDAA,BBDDAA,DDAAAD,DDDCAA,CCAABD,AAAADD,CBAADD,CCDBCA,AAAADD,AAAADC,DDDDAA,DCAAAD,AADCDC,AAAADD,AABADC,CBABAD,DDDDAA,AACBDB,BBACCD,DCDABD,AACADD,DDDABC
433,DDDDAA,AAACDC,DDCABD,AACCCD,AAADDA,CCDAAD,DDDDAA,AAABDD,DDDDAA,DDDAAC,DDDDAA,DDCAAC,AAAADD,DDDDAA,DDDDAA,AAAADD,AAADDB,AAABDC,BCDDAB,CCAACD,DDDAAD,AAAADC,DDDACA,DCAABD,DDDDAA
434,DDDDAA,BBDDBA,CCCAAD,BBDDBA,DDCDAA,AAAADD,DDDDAA,AAAADD,DDDDAA,AADBAC,DDDDAA,ABDAAD,DCCAAD,CCDDAA,AABDDB,ABDACD,AABDDA,CCADBA,AAAADD,DDDDAA,AAAADD,DDDDAA,AAABCD,AABDCB,CDDDAA
435,AABACD,AAADDD,CCDDAA,ABDBAB,BAAADD,DDDDAA,DDDBAA,DDDAAB,AAAADD,AAABDD,AABCDD,DDDADB,AAAADD,DDCAAB,AAADAC,DDDCAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAABDD,AAADAB,AADADA,BCDADA,CCCDAA
436,AAAADD,BAADDB,BAAADD,DDDDAA,BAAADD,AAADDB,DDDDAA,BBBADD,AAAADD,AAAADC,DDDDAA,AAABDD,AAAADD,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,AAACDD,DDDBAB,AAAADD,AABDDA,DDBAAD,AAAADC,AABDAC
437,DDDACA,DDDDAA,AAACDD,AAADDA,DDBADC,CBAACD,CCDDAA,DDDDAA,CCDDAA,CBAADD,AAAADD,AAAADD,CCDDAA,DDDDAA,DDDDAA,CCBABD,AAAADD,DDCAAD,AAAADD,DDDDAA,AAADDA,AAAACD,DDDDAA,DDDBAB,CCDDAA
438,DDDDAA,CBBADD,DCADAC,BBBDAD,ABDAAC,AABADD,AABADD,BBBADD,AAADDD,AAAADD,DDDBAC,DDBDCA,DDDBAA,AABDDA,DDDCAA,DDDDAA,DDDDAA,DDDBAB,AAAADD,AADADD,BBBACD,CDDCBA,BBBDAD,BCDDAB,DDBDAB
439,AAABDD,DDDCAA,DDDCAC,DDDDAA,AAACAD,AAADDD,DDDBBA,DDBDAA,BBAADD,AAAADD,AAACDD,CBADAD,AAABDC,DDCDAA,DDBDBA,DDDCAA,DDDDAA,DDBCAB,AABADD,AAAADD,BCCDDA,AAAADD,DCAACD,DCAABD,DCACDA
440,AAAADD,AACBDD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,BBAABD,AAAADD,AAAADD,AABADC,DDDDAA,DDDDAA,AAAADD,BBAACD,AAAADD,AAAADD,BCDADA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA
441,DDDDAA,DDDCAC,CCDDAA,DDDABA,DDCADA,BBAADD,AAACCD,AABADD,AAAADD,AAAADD,DDDDAA,DDAAAB,DDABCB,BAAADD,DDCAAC,CCBDDA,DDDDAA,DDDBAA,AADBDB,DDDDAA,CCDADA,AAADAD,ABDADA,DDDBDA,AAAADD
442,AADDCA,DCAADB,DDCCDA,DDBDAA,BBBDDA,CCBDAA,DDDCDA,DDDAAB,AAAADD,AAAADD,AAABDD,CBAACD,DDDCAA,AAABDD,AAAADD,AADADB,CDDDAA,DDBDDA,DDDBDA,DDDCDA,BBABDD,AAAADC,BBDADA,ABDADA,AACDCB
443,AABDDB,CCDDAC,DDDBAB,DDADAA,DDCDAA,BBDACD,AABDAD,AAABDD,BBAADD,AAADDB,AABADD,DDDDAA,DDDAAA,AAABDD,AAACDD,AABADD,DDDAAD,DDCDAA,DDDCAA,DDCBDA,DDDADA,AACADD,AACADC,AADADB,AAAADD
444,DDDAAD,DCADAD,DDCDBA,DDBAAD,DDCADC,BBBADD,AAABDD,BAAADD,AAAADD,AAADDC,ABDDBA,CCCDBA,DCAABD,AAAADD,DDDBAA,DDCCBA,DDDDAA,DDCCBA,DDDAAA,CCCDAA,BAADAD,AAAADD,ABDAAD,CCADAB,AAACDD
445,DDDDAA,ABDDCA,CCCAAD,BCDDBA,DDCDAC,AAABDC,DDDDAB,AAAADD,DDDDAA,AAAADD,DDDDAA,AAAADD,DDDAAC,DDDABA,AAAADD,DDCACA,AAAADD,DDDDAA,BBAADD,CCDDAA,CBABCD,AAADDB,DDDABB,AAAADD,DDDAAB
446,AAAADD,AAAADD,DDCDAC,CCDDDA,AACACD,DDDDAA,DDDDAA,DDDBAB,AAAADD,AAAADD,AAABDD,DDDDAA,AAAACD,DDBCAB,AAAADD,DDDCBA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAADDC,DDDAAB,DDAABD,DDDADA,DDCDAA
447,AAABCD,DDCCDA,DDDCAA,DDDAAC,DCACDA,CCBDAB,CCACAD,DDCDAA,BBAADD,AADDAB,DDBDAA,AAAADD,AAAADD,DDDCAA,DDDDAB,DCADBB,DDCBDA,CCCBAD,AAAADC,AAAAAD,CCDDCA,AAAADD,AAADDC,AAADDD,DDDCAB
448,AABDDC,DDDAAD,CCCDDA,CCDCAA,DDDDAA,AABCDC,AAADDB,DDCCAA,DDCDBA,DDDDAA,DDCDAA,BBBACD,AAAADD,ABDDAA,DDDDAA,DDDDAA,DDDDAA,AABADD,AAADAD,AAABDD,DDCDAA,AAAADD,BBAADD,AAAADD,DDAADA
449,AAAADD,AAAADD,AADADC,DDBCAA,DDADAB,DDDCBA,DDDDAA,DDCAAC,AAAADD,AAAADD,AAACDD,DDDDAA,BBABDA,DDCBAA,AAAADD,DDDDBA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAADDD,AADABD,BBAADA,DDCDAA,DDDCBA
450,AAAADD,AABDDC,DDDDAA,DDDCAA,DDDDAA,DDBDAA,AAAADD,AAAADD,AAAADD,AACCDA,DDDDAA,DDDDAA,BBAADD,BBAABD,AAAADD,AABBDD,DDDDAA,DDDDAA,DDDDAA,DDDAAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA
451,DDDDAA,DDDBAA,BBDAAD,AAAADD,BBCAAD,AAAADD,DDDAAD,DDDDBA,DDDDAA,DDDAAC,AAAADD,AAAADD,BBCDDA,DDDDAA,DDDDAA,BBBABD,AAAADD,AAAADD,AAADDB,DDAAAD,AADDBA,CDDDDA,AADDCC,DDABDA,AAADDD
452,DDCDAA,DCAABD,DDADAB,CCADAA,DDDDAA,BBADAD,ABDCAD,CBACAD,AAAADD,AAAADD,AACADD,CDDDAA,DDDCAA,BBAADD,AAADCD,CCAADA,DDDAAA,DDDCAA,DDDDAA,CCDDAA,DDADAA,BBADAD,BBADBD,DDBDAA,AAACDD
453,AABADD,BCDDAA,DDDCAA,DDDDAA,AAACDD,BBBAAD,AAAADD,AABDDB,AAAADD,DDDDAA,DDAABB,DDDDAA,DDDDAA,DDDDAA,BBAAAD,BBDDAA,AAABDD,AAAADD,CCDDDA,AAAADD,DDDDAA,AAAADC,DDDAAD,AAADDD,CCDADA
454,BBAADC,CCDDAD,DDDDAA,AABDDB,AAACDC,DDDDAA,AAAACD,AAACDD,AACADD,AAABDC,DDDDAA,DDAABD,AAAADD,DDDDAA,CCBACD,BCDDAA,DDDAAB,CCDAAD,DDDCAB,AABADB,DDDDAA,AAAADD,BBBDDA,AAAADD,DCABDA
455,AAADBA,CCDADC,DDDBAA,DDADAB,DDDDAA,ABDDAD,AAABCD,AAACDD,AAABDD,AAABDD,BBBAAD,CCCDDA,DDDDAA,AABADD,AABADD,CCDADD,BCDDAB,DDBDDA,DDCABA,DDDABA,AAADAC,BCBDBA,CBAADB,CCADAD,AABADD
456,AAAADD,AAABDC,DDDDAA,DDDDAA,DDDDAA,DDDCAA,AAAACD,AAAADD,AAABDD,AACADB,DDDDAA,DDDDAA,BBAADD,CBAACD,AAABDD,AAADAD,DDDDAA,DDDDAA,DDDDAA,DDDBAD,AAAADD,AAAADD,AAABDD,AAABDD,DDCDAA
457,DDBDCA,DDDCAA,DCADAC,AACADD,CCDDAB,ABDADB,AADADC,AAACDD,AAAACD,AAAADD,BAAADD,AAABDD,DDDCAA,CCDADB,AACADD,CBAADB,DDADCA,DDABDA,DDDBAA,DDDAAA,ABCDAC,BBDDAD,ABDADA,CCADDB,AAAADD
458,AAAADD,AABBBD,BBAACD,BBAADD,AAADBD,DDDDAA,DDDDAA,DDDBAA,AAAADD,AAAADD,AAACDD,DDDCAA,AAAADD,DDDBAB,AAACDD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADC,DDDADA,ABDDAD,DDCCDA,DDDAAA
459,DDDADB,AADDCB,AAAADD,AAAADC,CCBAAD,DDCAAD,CCDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDAAC,AAAADC,AAAADC,AAAADD,DCBAAD,DDDAAC,BCCDBA,DDDBAB,DDDAAB
460,DDDDBA,AAAADD,DDCAAD,DDCAAD,DDDDAA,AAAADD,DDDDAA,BBADDD,AAAADD,DDDDAA,CCDDAA,AAAADD,DDDDAA,AAACDB,AAAADD,BCDDAB,DDDDAA,DDDAAD,AAAADD,BCDDCA,AAAADD,DDDDAA,AAAADD,DDDDAA,AAAADD
461,DDDDAA,ABCDCA,AAAADD,AAAADD,DDDCAA,CCDDAA,AAAADD,DDDDAA,DDDDAA,BBBDCA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,AAAADD,CCBAAD,AAAADD,DDDDAA,CBAACD,CBAABD,DDDDAA,DDBABB,AAAADC,BBADAC
462,AAAADB,DDDACB,AAADDD,CDDDAA,AADABD,DDAAAB,DDCCBA,DDDDAA,DDDCAB,AAAADD,AAAADD,AAABDD,BBCDDA,DDDCAA,DDDDAA,DDDDAA,BBAACD,AAAADD,DDDDBA,CCDADB,DDDCAA,AAABDC,AAADDB,DDCCBA,AAAADD
463,DDDDAA,AAADDB,AAADDB,BBAADD,DDCAAD,CCDDBA,AAAADD,DDDDAA,AAAADD,DDDDAB,BBBDDA,DDDAAB,CCDDCA,CCBACD,AAACDD,DDDDAA,AAAADD,AAADDB,DDDDAA,BAACBD,AAAADD,CCDDAA,BBAADD,BBCDCA,DCAADD
464,DDDDAA,DDBDAA,BBDDDA,ABDDAC,DDCDAA,AAADAD,AAAADD,AADDCC,AABDDD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,DDCAAD,AAABDD,BBDCDA,BAAADD,DDDDAA,AAAADD,DDBDBA,CCDDDA,AABACD
465,DDDDAA,CBBAAD,DDDDAB,AAAADD,AABDDA,DDCADA,AAAADD,DDDABA,DDCAAD,DDDAAB,AAAADD,AAABDB,DDDDAA,DDDDAA,BBAACD,AAAADD,BBBABD,AACACD,CCDDAA,BAAADD,DDAACD,BBCDCA,DDDCAA,BBAADD,BBAADC
466,AAAADD,AABADD,AABDDB,CCDDAC,CCAADC,DDDACA,DCAADA,DDDCAA,DDDBAC,AAAADD,AAABDD,AAABDD,AAAADD,DDDCAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAACCD,AAACDB,AABACD,BBADAD,AAADBC,DDDAAA,DDDCAA
467,AAADCD,AAABDD,DDBADA,DDDACA,CCADBB,DDDDAB,DDCADB,AADADD,AAABDD,AAAADD,AABADD,AAABDB,DDDDAA,AABADC,ABCAAD,AAADDA,DDDAAA,BBAADD,DDCADA,CCCDAA,DCAADD,BCDDAD,AAABDD,BBACDA,CCDADA
468,BBCDDA,DDDBAA,DDBDAA,BBDDAC,AADBDC,BBCDAD,AABADD,BBBABD,AADABD,AAAADD,DDDDAA,AAABDA,AACCDD,AABADD,AAAADD,DCBDAD,CCDDAA,DDCAAB,DDDDAA,DDDBBA,BBADDA,AAADAD,BAADAD,AADADC,AAACBD
469,AAACDC,DDDDAA,DDDDAA,DDCABD,BCDDAB,CCDDAA,AAAADD,AABADD,AAABDD,AAAADD,CCCDAA,BBAADD,AAACDA,DDDDAA,AAACDD,DDDCAA,DDDACA,DDDDAA,CCDADA,AAADCB,AAADDD,BBAADD,AAACDD,AACADD,AAAADD
470,AAAADD,ABDDCA,DDDDAA,DDDCAA,DDDDAA,DDCDAB,AAAADD,AAAADD,AAAADD,DDCDDA,DDDDAA,DDDDAA,BBAACD,BBAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AACACD,AAAADD,AAAADD,AAAADD,AAAADD,DDDDCA
471,CBAADC,ABDDBA,AABADD,AAADDA,BBAADC,BBAACD,DDDDAA,DCCAAD,DDDABA,BBAADD,AAAADD,AAAADD,AAAADC,DDDDAA,DDDDAA,DDDDAA,AAAADD,AADDAA,AABDCD,BBCDCA,AAAADD,DCAAAD,DDDDAA,DDDAAB,DDDCAB
472,DDDDAA,DDDCAA,DDDABA,AAAADD,AAAADD,BAACBD,BAADDC,CCCDBA,DDDDAA,DDDDAA,DDCAAC,AAAADD,AAAADC,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,BBAADC,DCAADC,DDDDAA,DDDBAB,DDDDAB,DDBDAA,AAAADD
473,AAADDD,BBBACD,DDDDAA,AAAADD,DDDDAA,DDDDAA,AAAADD,DDDDAA,BBAABD,AAAADD,DDDDAA,DDABCA,AAAACD,AAABDD,DDDDAA,DDDCAA,DDDCAA,CCCDDA,DDDBAC,AAABDD,AAACDB,DDDAAC,AAAADD,DDDDAA,AAABDD
474,AAAADD,DCAADA,CCAADD,DDDDAA,AAAADD,DDDDAA,DDDCBA,CCBABD,AADDDC,DDDDAA,AABADD,DDDDAA,DDDDAA,AAAADD,BCDDAA,DDDDAA,CCDDAA,DDDDAA,AAABDC,BBCDDA,CCAADD,BBCDCA,CBAADD,CCDDAA,AADDAB
475,AAACDD,BBCCAD,AAACDD,DDCDAA,DDCDAA,DCADAD,CCBADB,BBADDC,BAACBD,AAACDD,AAAADD,AAAADD,DDDBAA,AABADD,AAABDC,CCDADB,DDAADB,DDDABA,DDDDAA,DDDAAC,BBACBD,ABADAA,AAAADD,CCDDDA,DDDCAA
476,AADDDA,DDDDAA,DDDDAA,DDADAA,AAADDA,AAACBD,AAADAD,AACBDD,AAABDD,AAABDD,AAAADD,ABCDAB,DDDDAA,BBAADD,AABADD,DCADAD,BBDADB,DDDCAA,DDCDAA,DDCCAB,DDADAB,DDACDA,BBBADA,ABDADA,AAAADD
477,AABCDD,DDCDAA,BBADAB,DDDDAA,BBADAA,AAAADB,AAAADD,AABADD,DDDDAA,AAAADD,DDCDAA,AAAADD,AAAADD,DDDDAA,DDDCAA,CCCDCA,DDDDAA,AAABDC,AAAADD,AAADCD,AABDDD,AAAADD,DCAADD,AAAADD,DDDAAC
478,CCDDCA,DDDBBA,DDBDAA,DDADAA,DDDDAA,AAADDC,AAAADD,AACCAD,AACADC,BCDADA,DDDDAA,DDDDAA,DDDBAA,AAADAD,AAAADD,DDCDAB,DDDDAA,DDDDAA,DDCDAA,CCACDA,AACADD,AABACD,AAADAD,BAADAD,AAAADD
479,AAAADD,AABADC,DDDDAA,DDDCAA,DDDDAA,DDADAB,AAAADD,AAAADD,AAABDD,AADADB,DDDDAA,DDDDAA,BBBADD,BBAAAD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDCCAC,AAAADD,AAAADD,AAABDD,AAAADD,CCCDAA
480,DDDDBA,DDADAD,DDDADA,AAADCD,CCCDAD,BBCDAD,CCDDAD,AACADD,AABADD,CCCDAC,DDDCDA,DDCCDA,DDADAA,AAACAD,DDDDAA,DDCAAB,DDDBBA,DDDDAA,AAADBC,AAAADD,AAADAD,BCDAAD,CCDADA,ABDADA,BBAABD
481,DDDDAA,DDCAAC,BBDDAA,AABADD,CCBDDA,DDDBAD,DDBDAC,CBABAD,AAAADD,AABADC,AAAADD,DDDDAA,DDDDAA,CBADAD,AAADDC,CCDADA,BBDAAD,DDDDAA,CCDDAA,CDDACA,BBCDAC,AABDAD,DCADAA,BCDAAB,AAAADD
482,DDDDAA,BBCAAD,CCDAAD,AAAADD,DDCBAD,AADDBA,DDBCCA,DDADBA,DDDDAA,DDDDAA,AAAADD,AAAADD,BCCDCA,DDDDAA,DDDDAA,AAAADD,AAACDD,AABBDD,DDDDAA,DDDACA,BBBAAD,CCCDAA,AAADAD,DDBDAA,AAAADD
483,DDCDAA,DDDDAA,AAADDC,DDCDAC,DDDDAA,DDDACC,AAAADD,AAADDC,BBBDDA,DDDCAA,DDDDAA,AAAADD,AAAADD,CDDDAA,DDDDAA,DDDDAA,DDDDAB,AAACCD,AAADDD,AAAADD,DDDDAA,AAADDB,AAADDC,DDDBAA,AAAADD
484,CBAADD,AABADD,AADBDB,AACADC,AAADDC,BCDADA,DDDDAA,DDDCAA,BAAACD,AAAADD,AAABDD,AAAADD,BBBDDA,DDDCAA,DDBDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDBDAB,DDDABA,DDADAA,CCDADA,AAAADD
485,DDDDBA,AAACDD,AABADD,AADADD,AAADCD,ABBDBA,DDDCBA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDCAA,DDDDAA,AAAADD,AAABDD,AAAADD,AAAADD,DDDBAA,DDDAAA,DDDDAA,DDCAAD,AAAADD
486,BBAADC,CDDDAB,DDDDAA,AAACDC,DDDDAB,AABDDB,BAAADD,DDDBAA,DDAADC,DDDDAA,AAADDC,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDAAD,AABCDC,DDDCAA,AAAADD,BBCACD,DDDDAA,AAAADD,AAACDB,AAAADD,BBABDA
487,DDDDAA,AAADDB,CCDDAA,BCDDAA,DDDDAA,DDCAAC,DDDCAA,BBCADD,AAACDD,AAABDD,CCDCAD,AAAADD,AAADDA,DDDDAA,DCBADD,AAAADD,AAACDD,AAABDC,DDDCAA,BBAADA,DDDDAA,DDBAAD,BBAADD,BBADAD,AADADD
488,AAAADD,CCCDAA,DDDDAA,DDDCAA,DDADAA,AABBDB,BBAAAD,DDDCAA,DDDDAA,CCAADD,DDCDAA,DDDDAB,AAAADD,AAADDC,DDDDAA,DCAACD,DDDDBA,DDDAAA,CCDDAA,DDDCCA,AACCDD,BBAABD,AAADBD,AAAADD,DDDBAD
489,AAACDD,DDDDAA,DDDDAA,DDDDAA,CCDDAA,AAADBC,AAABDD,AAAADD,AADDAD,DDBDAA,DDCDAA,DDABAB,AAAADD,DDDBAA,CCCAAD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,DDAAAC,AAAADB,AACDDC,AAAADD,AAAADD,AAAADC
490,DDDCAA,DDCDAC,CCDDAA,AADBDC,DDDAAA,AAAADD,AABADD,AAAADD,AAABDD,AAADDD,DDDDAA,DDDDAA,DDDAAC,AAADDB,DDCDAA,AADDAA,DDBADA,DDCDAA,CCDDAD,AABADD,AADDAB,AAAADA,AAACAD,AADBAD,CCAACD
491,AAAADD,BBCDAD,CCDDAA,ABDDAC,AAADAD,BBAADD,CCADDA,DDDAAA,AABBCD,DDDCAA,DCCCDA,CCAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDBAA,DDDCAA,AAAADD,AABDBD,AACADD,AAABDD,AAAADD,AAAADD,CCDDBA
492,BBDDCA,DDBCBA,DDDDAA,DDCAAB,BBADBA,AAAADD,AAAADD,AAABDD,AAAADD,BBACDC,BBDADA,DDDCAA,DDDCAA,BBAAAD,DDDDAA,AAADDD,DDDADA,DDDDAA,DDACAB,BCDAAC,AABADD,AAABBD,AAACCD,DDDAAC,DDDBAC
493,CCAADD,ABDDBA,AAAADD,AAAADD,DDCAAD,DDDDAA,AABDDA,CDDDAA,DDDDAA,DDDAAB,AAABDD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AABADD,AAAADD,BCDDAA,AAADBC,CCDDAA,DDDDAA,CCCDAA
494,AABDDC,DDDCAA,DDDDAA,DDDACA,DCADDA,DDDADB,AACACD,AAADDD,AAAADD,BBCCAD,CCDADD,DDCAAC,DDDCAA,AABADD,AAABCD,CBADAD,AAAADC,DDDBAA,DDDDAA,DDDDCA,DDDAAB,CCBDAA,AAABCD,AAADBD,AABADD
495,DDDDAA,AADADD,BBDDAC,CBBADD,AAAADD,CCAADB,AABADD,AAAADD,AADADC,AAADDB,AAADAD,DDADDA,DDDDAA,DDBBAA,DDDCAA,DDDABB,DDDBCA,DDADCA,AAADAC,DDDAAC,BCDDAB,AAAADC,CCDDAA,DDCAAC,DDAAAD
496,AAACDD,BBBADD,DCAADD,DDDCAA,DDDCDA,DDCBAD,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAACCD,CCDDAA,DDDCAA,DDDDAA,DDDDAA,DDDAAC,AAAADD,AAAADD,AAABDC,DDDAAB,AAAADD,BBAADD,DDDDCA,DDCDAA
497,AAADDD,AAAADD,DDCCAA,DDDDAA,DDCCAA,DDDAAC,CCADAD,DDDBAB,AABBDD,AAABDD,AABADD,DDDDAA,AAAADD,DDDCAA,AAABDD,DDDCAA,DDDDAA,DDDBAA,DDDDAA,CBBAAD,DDBDCA,BBADBD,AABBDD,AAAABD,AADADD
498,AABDDB,AABDDC,DDDDAA,AAABDD,DDDDAA,DDDDAA,AAAADD,AAABDD,DDDDAA,AAABDD,AAABDD,AAAADD,DDDDAA,DDDCAA,AAABDB,AAAACD,AAAADD,DDDDAA,BAAADD,ABADDA,DDDAAB,AAABDD,DDDDBA,AAAADD,CCDDBA
499,AAAADD,DDDDAA,DDDDAA,DDADAB,BAADAD,AAABDD,DDDDAA,DDDBAA,AAAADD,AAAADD,AAABDD,CCDADC,AAAADC,DDDBAA,AAADAC,DDDDAA,DDDDAA,AAAACD,AAAADD,AAACDD,CDDDAA,DDDDAA,CCDAAC,AAABDD,AAAADD
